city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop,lon,lat
Raleigh,1983,568.998329902513,7.76789528877151,29.7769319402908,187.076811537914,344.376691135537,154482,-78.63861,35.7721
Sacramento,1983,1048.70699194743,17.7054427211903,73.8861744326597,528.779856654012,428.335518139567,293695,-121.4944,38.58157
Salt Lake City,1983,642.925060256949,7.73942462906043,70.7604537514097,289.122791499901,275.302390376578,180892,-111.89105,40.76078
San Antonio,1983,609.159926493711,18.8682913218439,59.3493527032544,274.79093361449,256.151348854123,874483,-98.49363,29.42412
San Diego,1983,582.47136262609,8.22790220550521,42.2080697555138,272.482475636861,259.55291502821,935840,-117.15726,32.71533
San Francisco,1983,1402.86313313957,11.5091074479178,74.739866438888,824.357153950259,492.257005302509,721168,-122.41942,37.77493
San Jose,1983,514.947619706718,7.14378200749204,66.5264699447696,217.438864853039,223.838502901417,671913,-121.89496,37.33939
Seattle,1983,936.772703322257,11.8603434833246,84.3834274059485,395.085540296975,445.443392136009,514319,-122.33207,47.60621
St. Louis,1983,1850.36149953418,33.2413364766808,70.6378400129466,839.781132042461,906.701191002095,457262,-90.44341,38.64068
Hauppauge,1983,193.154680217421,2.22311716939041,12.9111804837674,84.0509299042606,93.9694526600024,1169529,-73.20261,40.82565
Tampa,1983,1684.52986181721,19.3355891520677,96.0112013068191,509.726134715717,1059.45693664261,299965,-82.45843,27.94752
Tucson,1983,767.404122862063,7.18750259164757,69.9399290648783,211.754884046232,478.521807159305,361739,-110.92648,32.22174
Tulsa,1983,614.674981654355,8.949094990808,49.3478666635984,247.506398602918,308.87162139703,391101,-95.99278,36.15398
Virginia Beach,1983,215.987489651366,4.04746573452304,26.860454420016602,92.7237604636188,92.3558090332076,271775,-75.97798,36.85293
Washington,1983,1915.40930979133,29.3739967897271,65.1685393258427,1235.63402889246,585.232744783307,623e3,-120.50147,47.50012
Wichita,1983,481.225265542534,9.03383169971544,55.940265525161,185.54100490954,230.710163408117,287807,-97.33754,37.69224
Albuquerque,1984,1014.4065370995,7.85709074378588,58.9281805783941,340.941616203566,606.679649573753,356366,-106.65114,35.08449
Arlington,1984,399.529964747356,6.78939809374592,48.5703094398747,104.452278365322,239.717978848414,191475,-97.10807,32.73569
Atlanta,1984,2376.10932134706,30.4774117227413,142.6794385835,909.581420969814,1293.371050071,442951,-84.38798,33.749
Aurora,1984,953.133255562124,6.80062147217761,49.6968492197595,165.830538975408,730.805245894779,191159,-104.83192,39.72943
Austin,1984,427.788608051667,15.3152474969954,68.5292430374029,199.35779792699,144.586319590278,385237,-97.74306,30.26715
Baltimore,1984,1975.76984139061,27.2633666580438,71.5187850936592,1014.70446510543,862.283224533479,788604,-76.61632,39.44307
Baltimore,1984,909.935585315954,4.16923521336061,25.4621150530237,161.111160744864,719.193074304706,671586,-76.61632,39.44307
Boston,1984,1867.86083313281,14.5083440671489,81.3882715962009,980.020948633385,791.943268836077,565192,-71.05977,42.35843
Buffalo,1984,942.005312273625,9.94275812110279,78.9739073619022,393.733221595671,459.355425194949,352015,-78.87837,42.88645
Charlotte,1984,1334.67071495699,16.2654521795706,73.1945348080677,344.586616544977,900.624111424372,331992,-80.84313,35.22709
Chicago,1984,2010.90514133663,24.5973144114371,95.7004823861984,947.212370756216,943.394973782781,3012524,-87.65005,41.85003
Cincinnati,1984,909.978880675818,9.50369588173178,96.8848996832101,351.636747624076,451.9535374868,378800,-84.45689,39.162
Cleveland,1984,1316.50060779522,28.0106512296855,131.614149688202,734.381817496243,422.49398938109,556931,-1.189,54.525
Columbus,1984,765.376559287665,10.9038020854401,69.291903575216,404.144148263569,281.03670536344,568609,-82.99879,39.96118
Dallas,1984,1226.08575918096,29.7662438645089,103.473133433769,490.130566490094,602.71581539259,987696,-96.80667,32.78306
Denver,1984,782.187492249667,15.6437498449933,81.4619656562458,320.696871822363,364.384904926064,524171,-104.9847,39.73915
Detroit,1984,2343.49846116119,45.3403925560602,133.992327417618,1618.84607818836,545.319662999152,1133647,-83.04575,42.33143
El Paso,1984,800.862268866426,5.15300119377861,37.573967037969,225.443802227814,532.691498406864,465748,-106.48693,31.75872
Fairfax,1984,138.628472499497,2.55536354837782,9.74232352819045,70.9113384674846,55.419446955444,626134,-77.27622,38.83469
Fort Worth,1984,1297.9407213427,28.329960718962,111.177240804666,495.179145339841,663.254374479229,420050,-97.32085,32.72541
Fresno,1984,783.03861393526,13.3517115716143,52.6214514881268,418.615427510024,298.450023365495,254649,-119.77237,36.74773
Honolulu,1984,240.511512484398,3.08348092928715,31.4515054787289,137.76992792055,68.2065981558317,810772,-157.96138,21.45543
Houston,1984,839.2481267129,26.1936234863214,70.2742245330696,507.093044956122,235.687233737387,1805783,-95.36327,29.76328
Indianapolis,1984,925.741377628694,10.3896764781965,68.6990852844015,390.567021894653,456.085593971443,471622,-86.15804,39.76838
Jacksonville,1984,1069.32957431137,17.6848018872946,100.786201047009,366.401623567832,584.456947809231,582421,-81.65565,30.33218
Kansas City,1984,1590.93784753901,19.5343282521882,82.5769330660682,541.63364699249,947.192939228261,450489,-94.57857,39.09973
Las Vegas,1984,755.024368873556,15.2875892156326,55.9023784750744,403.181643940639,280.65275724221,438264,-115.13722,36.17497
Long Beach,1984,1098.02521084517,10.6101894048201,62.6259959991822,670.512213363145,354.276812078019,386421,-118.18923,33.76696
Los Angeles,1984,1636.06271245089,24.1392558366749,74.644049339494,868.98140609416,668.298001180565,3144256,-118.24368,34.05223
Los Angeles,1984,1010.15063275769,16.3136824523172,45.3260836317223,355.10066747061,593.410199203039,1078849,-118.24368,34.05223
Louisville,1984,NA,NA,NA,NA,NA,NA,-85.75941,38.25424
Memphis,1984,1398.88126158988,17.2607100414563,121.283219229347,727.5465657297,532.790766589375,654666,-90.04898,35.14953
Mesa,1984,480.453645324816,3.3096691985636,30.8902458532603,70.0546647029296,376.199065570063,181287,-111.82264,33.42227
Miami,1984,2727.5949341813,42.4314731708291,68.1399539743315,1423.95032023282,1193.07318680331,400646,-80.19366,25.77427
Miami,1984,1477.55368188446,19.3580814895987,49.697063005461,516.102301234389,892.39623615501,883352,-80.19366,25.77427
Milwaukee,1984,546.439447362513,6.9569837048468,46.1690736776197,295.829920722008,197.483469258038,632458,-87.90647,43.0389
Minneapolis,1984,1047.00889269979,7.2802575593341,105.698554194777,469.172153823753,464.857927121925,370866,-93.26384,44.97997
Rockville,1984,280.10185522008,2.54638050200073,24.9181520552928,107.493634048745,145.143688614041,549800,-77.15276,39.084
Nashville,1984,652.451738750252,15.1341898163718,86.1808031210063,302.263402165871,248.873343647003,475744,-86.78444,36.16589
Mineola,1984,181.809586839368,3.21452207620308,6.33449938545902,99.3665500614541,72.8940153162523,1057700,-73.64068,40.74927
National,1984,539.9,7.9,NA,NA,NA,NA,-78.9403,39.60898
New Orleans,1984,1507.97384350193,37.1481987463351,96.3422911411961,816.739603278068,557.74375033633,576071,-90.07507,29.95465
New York City,1984,1845.81786745333,20.2312755707627,53.4245201106553,1109.80406218899,662.358009582927,7167121,-73.992602,40.742185
Newark,1984,2640.31683802056,26.7724434624463,181.252519533113,1434.01823603448,998.273638990525,324961,-74.17237,40.73566
Oakland,1984,1781.54091575888,32.0721987026098,118.806579541842,884.077129454549,746.585008059883,358566,-83.3858,42.66041
Oklahoma City,1984,969.60949256572,14.7979847421394,117.473232722215,364.941069871531,472.397205229835,439249,-97.51643,35.46756
Omaha,1984,673.579473993124,6.7078453841639,56.4576986500461,148.131585566953,462.282344391962,357790,-95.93779,41.25861
Orlando,1984,1698.43675511061,12.8076504365274,103.884275762945,570.651980560833,1011.0928483503,140541,-81.37924,28.53834
Philadelphia,1984,935.447019420765,15.7716883202552,56.1903876657002,561.604034673727,301.880908761083,1667545,-75.16379,39.95234
Phoenix,1984,732.17899087534,11.6054736469569,60.3254818282413,241.991361391002,418.25667400914,870279,-112.07404,33.44838
Pittsburgh,1984,1098.50171490463,11.3123533305253,53.9141945965461,773.091040375474,260.184126602082,415475,-79.99589,40.44062
Portland,1984,2018.22615139421,9.26291700153928,100.802332075575,828.758632902426,1079.40226941467,367055,-122.67621,45.52345
Upper Marlboro,1984,817.621660363441,6.7845201604626,60.0169091117845,364.276544000223,386.543687090972,574838,-76.74969,38.81595
Raleigh,1984,599.260890475106,5.0623940061255,29.7415647859873,193.6365707343,370.820360948693,158028,-78.63861,35.7721
Sacramento,1984,1083.10463350297,14.9876102421998,82.5983853347899,547.880418853748,437.638219072234,300248,-121.4944,38.58157
Salt Lake City,1984,628.40772571851,4.62064504204787,56.6029017650864,283.014508825432,284.169670085944,173136,-111.89105,40.76078
San Antonio,1984,628.653435542021,18.6682534682115,86.9240552113596,310.009684156487,213.051442705963,857070,-98.49363,29.42412
San Diego,1984,622.394229185053,10.8087347169213,41.2410945995154,274.5208739754,295.823525893216,952933,-117.15726,32.71533
San Francisco,1984,1302.46442612767,10.145102764332,68.7921351827995,725.722282675917,497.804905504622,719559,-122.41942,37.77493
San Jose,1984,480.466380476879,6.99920675656759,61.3888759273949,171.334748728477,240.743549064439,685792,-121.89496,37.33939
Seattle,1984,1115.96107701398,10.0482718981989,90.0325162078626,479.503534982054,536.37675392586,497598,-122.33207,47.60621
St. Louis,1984,1746.55615011931,28.9247234073324,78.8650661653048,703.232337840769,935.534022705908,442528,-90.44341,38.64068
Hauppauge,1984,140.355294541965,2.12659537184796,7.91093478327441,63.7978611554388,66.5199032314042,1175588,-73.20261,40.82565
Tampa,1984,2022.42919597035,17.9710044754713,95.730158455876,636.933870159493,1271.79416287951,289355,-82.45843,27.94752
Tucson,1984,795.118045068333,6.71779355414273,75.77671129073,217.387799412059,495.235740811402,372146,-110.92648,32.22174
Tulsa,1984,679.56429005122,7.78424158134273,63.8307809670104,234.565146317794,373.384121185073,385394,-95.99278,36.15398
Virginia Beach,1984,212.606389200421,4.47230268544575,40.5947474525076,80.8454716215194,86.6938674409484,290678,-75.97798,36.85293
Washington,1984,1721.5088282504,28.0898876404494,58.7479935794543,977.046548956661,657.624398073836,623e3,-120.50147,47.50012
Wichita,1984,455.48867280616,4.11586150126048,70.9986108967433,154.687794755706,225.68640565245,291555,-97.33754,37.69224
Albuquerque,1985,1149.69570173449,11.7630254501458,66.6571442174927,349.249827055519,722.025705011329,357051,-106.65114,35.08449
Arlington,1985,507.0090576483,8.22176850240487,47.9603162640284,136.572710123281,314.254262758586,218931,-97.10807,32.73569
Atlanta,1985,2661.53768563136,33.2405654105554,156.57452534765,1098.54337549918,1373.17921937398,436214,-84.38798,33.749
Aurora,1985,1136.17427398464,5.04966343993173,44.9420046153924,219.155393293037,867.027212636278,198033,-104.83192,39.72943
Austin,1985,581.348147091168,12.7931035331108,120.304377455599,264.718834646677,183.531831455781,406469,-97.74306,30.26715
Baltimore,1985,2009.86386926677,27.6229838788116,76.7737392312511,1007.78501278049,897.682133376216,771097,-76.61632,39.44307
Baltimore,1985,996.751546252214,3.53092798672371,26.334837900981,159.038881402014,807.846898962496,679708,-76.61632,39.44307
Boston,1985,2074.04589875613,15.1797756533847,92.8234557195475,1087.36048128613,878.68218609707,573131,-71.05977,42.35843
Buffalo,1985,1003.55997528612,9.1205978404778,85.6159345670658,408.955838653682,499.867604224896,339890,-78.87837,42.88645
Charlotte,1985,1362.86454764813,16.6820578509935,67.3240191843665,333.939050910066,944.919419702702,335690,-80.84313,35.22709
Chicago,1985,2001.13977366589,22.208579914707,111.943247407915,896.746443042495,970.241503300775,2998841,-87.65005,41.85003
Cincinnati,1985,884.661721565216,12.1556572428808,97.2452579430467,335.496139903511,439.764666475778,370198,-84.45689,39.162
Cleveland,1985,1204.85016278295,23.9871384991742,136.415405968586,640.694638233668,403.75298008152,546126,-1.189,54.525
Columbus,1985,776.407946514119,12.7279991231823,71.7717728335001,379.011529445872,312.896645111564,565682,-82.99879,39.96118
Dallas,1985,1440.04764067383,30.1764369147049,115.191780780718,606.636610534484,688.04281244392,997467,-96.80667,32.78306
Denver,1985,828.77235658262,14.0337746175796,81.473858196504,373.649249193058,359.615474575478,513048,-104.9847,39.73915
Detroit,1985,2375.24768907582,58.2258447561437,144.418433843979,1537.62077278075,634.982637694953,1090581,-83.04575,42.33143
El Paso,1985,771.158422305052,4.63284688441047,38.1156948217407,209.109861646345,519.300018952555,474870,-106.48693,31.75872
Fairfax,1985,136.551378800283,0.614404404050768,8.75526275772345,78.4901626174856,48.6915490210234,651037,-77.27622,38.83469
Fort Worth,1985,1496.52844040156,30.1567443909633,113.794590162776,617.270861752531,735.306244095286,424449,-97.32085,32.72541
Fresno,1985,839.981826442526,16.7196728759655,64.6978646069968,448.15992730577,310.404361653794,275125,-119.77237,36.74773
Honolulu,1985,220.418243923812,4.40591714672806,30.3518736774599,118.103056849794,67.5573962498302,817083,-157.96138,21.45543
Houston,1985,942.581060768735,26.1684918760289,97.9743754920908,549.080237635101,269.357955765514,1746375,-95.36327,29.76328
Indianapolis,1985,979.951490069033,12.5091168139492,73.358549451295,380.573977644724,513.509846159065,471656,-86.15804,39.76838
Jacksonville,1985,1214.79450322542,14.9748671812475,117.303126253105,448.081303545549,634.435206245518,601007,-81.65565,30.33218
Kansas City,1985,1800.68413411186,20.4521038697178,95.2933191292348,594.684250981027,1090.25446013188,444942,-94.57857,39.09973
Las Vegas,1985,793.43359262965,12.4795018708306,60.8649389489632,384.237294443994,335.851857365862,456749,-115.13722,36.17497
Long Beach,1985,1060.73979801297,16.1651202890221,60.2984645701617,617.097052303145,367.179160850645,389728,-118.18923,33.76696
Los Angeles,1985,1658.0159983229,24.3844342575881,72.7453263952243,876.772618131914,684.113619538177,3186459,-118.24368,34.05223
Los Angeles,1985,988.682820240079,15.2620465473807,48.3918549063292,355.68013356152,569.34878522485,1074561,-118.24368,34.05223
Louisville,1985,NA,NA,NA,NA,NA,NA,-85.75941,38.25424
Memphis,1985,1487.56694662296,18.6365955522695,137.941358882782,766.239043362164,564.749948825742,654626,-90.04898,35.14953
Mesa,1985,553.716967152383,3.95159298592245,34.5764386268214,77.0560632254878,438.132872314152,202450,-111.82264,33.42227
Miami,1985,2898.73850714708,33.9473220486561,73.5957210825827,1494.71872959274,1296.4767344231,385892,-80.19366,25.77427
Miami,1985,1519.67056743364,20.5895353977154,63.7461321917968,535.560570458088,899.774329386036,859660,-80.19366,25.77427
Milwaukee,1985,652.162378141627,10.9336887854119,62.7079209751564,335.406982446606,243.113785934453,621931,-87.90647,43.0389
Minneapolis,1985,1422.35493226156,8.0327737167644,116.059730597389,644.283850523931,653.978577423474,361021,-93.26384,44.97997
Rockville,1985,286.594353133025,2.09065789519532,19.8612500043555,117.599506604737,147.042938628737,573982,-77.15276,39.084
Nashville,1985,701.454021101798,16.8299098664827,72.3062794263702,329.949344049069,282.368487759877,481286,-86.78444,36.16589
Mineola,1985,165.928529869478,1.6864559783459,8.05751189654155,93.6919987969947,62.4925631975955,1067327,-73.64068,40.74927
National,1985,558.1,8,NA,NA,NA,NA,-78.9403,39.60898
New Orleans,1985,1464.64682452028,27.0769055372272,80.3400289295359,737.845675889441,619.384214164072,561364,-90.07507,29.95465
New York City,1985,1881.29594943419,19.2650763142011,54.0090289733385,1107.07373513081,700.948109015833,7183984,-73.992602,40.742185
Newark,1985,3077.54554995006,36.9836513295148,187.763152903691,1681.64978694888,1171.14895876797,316356,-74.17237,40.73566
Oakland,1985,1851.17165384775,26.2362087297532,146.64659826841,915.781769977492,762.50707687209194,362095,-83.3858,42.66041
Oklahoma City,1985,975.708730203461,13.7519021585978,109.338894211802,357.324015104548,495.293918728513,443575,-97.51643,35.46756
Omaha,1985,688.37614327483,6.61370193698795,58.9721756048093,162.862410198328,459.927855534704,362883,-95.93779,41.25861
Orlando,1985,2063.72117584932,16.8984333744059,108.431614152438,635.099454321422,1303.29167400106,142025,-81.37924,28.53834
